,id_crmsociete,csoc_societe,csoc_intervention,csoc_type,csoc_metiers,csoc_web,csoc_tel,csoc_ville,csoc_pays,csoc_date,id_profil,id_societe,id_pole,id_action_previous,id_action_next,id_provenance,csoc_cp
498,397,Diagnostica Stago SAS,Biomédical,1,"Laboratoire Pharmaceutique créé en 1945, Stago est aujourd'hui une société de l'Industrie du Diagnostic In Vitro (IVD) leader dans l'exploration de l'Hémostase et de la Thrombose.

caisse d'Epargne",,01 46 88 20 20,Asnieres Sur Seine cedex,France,2019-10-23T17:39:38+0200,88,1,,,,-1,92665
499,810,Direction Générale de la Gendarmerie (DGGN),Secteur public,1,,,,MALAKOFF,France,2022-04-05T17:49:02+0200,64,1,,,,12,92240
500,841,AESIO,Assurance,2,caisse d'Epargne,,,,France,2022-06-03T11:31:39+0200,12,1,,,,10,
501,849,Région Nouvelle Aquitaine,,0,,,,,France,2022-07-06T16:29:45+0200,368,1,,,,-1,
502,847,EWAD,,0,credit agricole,,,,France,2022-06-29T21:49:24+0200,17,1,,,,-1,
503,500,ASCOMETAL Les dunes,Industrie,1,credit agricole,,,LEFFRINCKOUCKE,France,2020-04-27T11:00:31+0200,12,1,,,,11,59495
504,582,SAARSTAHL ASCOVAL SAINT SAULVE,,1,"Bruno Le Maire et Agnès Pannier-Runacher, ministre de l'Economie et ministre déléguée chargée de l'Industrie, ""ont autorisé le groupe Liberty à se porter acquéreur des sites industriels France Rail Industry à Hayange (Moselle) et Ascoval à Saint-Saulve (Nord)"", indique un communiqué de Bercy vendredi.

""Dans le cadre de cette reprise, le groupe Liberty s'est engagé à apporter 65 millions d'euros de financements nouveaux"", détaille Bercy.

Cette reprise, qui permet de sauvegarder près de 700 emplois, dont 430 à Hayange et 270 à Saint-Saulve, ""jette les bases d'une filière industrielle solide"", a commenté M. Maire.",,03 27 23 17 17,SAINT SAULVE,France,2020-09-07T13:57:27+0200,60,1,,,,11,F-59880
505,556,INTERSELECTION ACTUARIAT ADVISER,,1,"caisse d'Epargne
Manon partie, nouveau contact Arthur, ne pas appeler le directeur général ( relations compliquées). juin 2022, la direction choisi de résilier SAC pour une solution plutôt métier. un peu déçu du manque du suivi Seenovate également qui a trop tardé. Proposer pour l'avenir un accompagnement préparation des données et formations stats.",,,BORDEAUX,France,2020-07-30T07:23:22+0200,368,1,,,,-1,33000
506,618,SAINT MACLOU,Grande distribution,1,caisse Epargne,,,WATTRELOS cedex,France,2020-09-07T17:32:24+0200,255,1,,,,11,59391
507,747,CDC Habitat,,0,"Caisse des dépôts et conciliations, siège Paris mais présence informatique à Montpellier. Sujets DATA à Montpellier Qliksense, Genio ( vieillissant), un peu de talend. Demandes antérieures mais nous avons eu du mal à répondre techniquement. Contrat avec ASI via un marché s'arrête. Nous y retournons avec eux sur le lot décisionnel pour être référencé. Réponse en mai 2022. Régie pour présence. Il faudra aller les rencontrer pour valoriser Seenovate. Nous sommes retenus dans le cadre du référencement sur le lot DATA, juin 2022 ( a priori 15 sociétés retenues pour ce lot). Pas mal de changements en interne, identifier les donneurs d'ordre. 15 jours pour répondre quand l'AO sort.",,,,France,2022-01-06T13:29:17+0100,368,1,,,,-1,
508,846,Office Français pour la Biodiversité / OFB,,0,"Contacts Saliha, organigramme et contacts ci joint",,,,France,2022-06-16T15:18:13+0200,368,1,,,,-1,
509,845,OPENCLASSROOM,,0,Cours en ligne / salon E-learning Paris 2022,,,Paris,France,2022-06-15T09:42:22+0200,368,1,,,,-1,750019
510,615,SANTELYS,,1,,,,LOOS,France,2020-09-07T17:13:24+0200,60,1,,,,11,59120
511,772,VAL SOLUTIONS,,0,,,,,France,2022-02-28T15:43:22+0100,12,1,,,,-1,
512,844,SNCF,Secteur public,0,,,,,France,2022-06-09T17:39:42+0200,64,1,,,,4,
513,610,AESIO MUTUELLE (APREVA),Assurance,1,"Les factures seront à adresser à (màj NOV 21) :
AESIO MUTUELLE Paris 8
+ ajouter l'adresse de facturation à SAINT ÉTIENNE
>> cf. charte de facturation fournisseur en PJ

Caisse d'Epargne",,,Paris 8,France,2020-09-07T16:44:50+0200,60,1,,,,11,75008
514,758,RC Lens,sport,0,,,03 21 13 21 32,,France,2022-01-27T11:24:44+0100,255,1,,,,-1,
515,756,Montpellier MHSC,sport,0,,,04 67 15 46 00,,France,2022-01-26T11:52:06+0100,255,1,,,,0,
516,763,Clermont Foot,sport,0,,,04 73 25 79 02,Clermont-Ferrand,France,2022-02-02T16:03:08+0100,255,1,,,,-1,63100
517,769,AS St Etienne (ASSE),sport,0,,,04 77 92 31 70,,France,2022-02-22T17:40:47+0100,255,1,,,,-1,
518,447,TRAPIL (sté des transports pétroliers),Energie,1,,,,PARIS LA DEFENSE CEDEX,France,2019-10-23T17:39:39+0200,17,1,,,,-1,92939
519,843,Métropole Aix-Marseille Provence,,0,"AO Maintenance BO
https://marchespublics.ampmetropole.fr/entreprise/consultation/506318?orgAcronyme=t5y",,,Marseille,France,2022-06-08T14:26:19+0200,368,1,,,,-1,13002
520,13,CARS PHILIBERT,Logistique,1,credit agricole,,,CALUIRE ET CUIRE,France,2016-01-10T10:16:35+0100,60,1,,,,-1,69300
521,396,Département des Hauts-de-Seine (92),Secteur public,1,,,,Nanterre Cedex,France,2019-10-23T17:39:38+0200,78,1,,,,-1,92015
522,731,CH THEOPHILE ROUSSEL,Servies hospitaliers,1,Établissement Public de Santé Mentale,,01 30 86 38 11,MONTESSON CEDEX,France,2021-11-03T15:19:58+0100,64,1,,,,1,78363
523,685,CHU Rouen (gip cpage),Servies hospitaliers,2,,https://www.chu-rouen.fr/,02 32 88 88 00,Rouen CEDEX,France,2021-03-10T09:17:02+0100,71,1,,,,-1,76031
524,34,NINKASI,Agroalimentaire,1,,,04 72 76 52 34,LYON,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69007
525,427,MORET INDUSTRIES GROUP,Industrie,1,CREDIT AGRICOLE,,,Charmes,France,2019-10-23T17:39:39+0200,255,1,,,,-1,02800
526,322,CONSEIL SUPERIEUR DU NOTARIAT (CSN),Conseil,1,"Ex ASI
Credit agricole",,,PARIS,France,2018-11-29T17:22:33+0100,12,1,,,,10,75007
527,734,"Direction générale de l'aménagement, du logement et de la nature (DGALN)",Secteur public,1,,,,,France,2021-11-19T16:39:08+0100,64,1,,,,12,
528,839,KLANIK,,0,Partenaire,,,,France,2022-05-19T15:52:29+0200,368,1,,,,-1,
529,838,CELIA,,0,,http://groupe-celia.fr/,05.65.44.34.59,Laguiole,France,2022-05-18T10:04:13+0200,368,1,,,,-1,12210
530,837,Groupe APO / Coopérative Alliance Porci d'Oc,,0,,https://groupe-apo.fr/contact/,,SAINTE RADEGONDE,France,2022-05-18T08:51:04+0200,368,1,,,,-1,12850
531,835,Semaphores Groupe Alpha,,0,"Voisin agence Mtp, invitation papier inauguration",,04 67 13 81 76,Montpellier,France,2022-05-16T14:18:59+0200,368,1,,,,-1,34000
532,834,PRADEO,,0,"Voisin agence MTP, invitation inauguration",,04 67 20 99 11,Montpellier,France,2022-05-16T14:15:02+0200,368,1,,,,-1,34000
533,833,AGEO ASSURANCES,,0,"voisins agence mtp
courtiers assurances
siège IDF",,,Paris,France,2022-05-13T09:44:24+0200,368,1,,,,-1,75001
534,832,PRIMONIAL,,0,"Voisin agence mtp
Gestion privée",,04 67 60 25 78,Montpellier,France,2022-05-13T09:31:29+0200,368,1,,,,-1,34000
535,830,COFIGEO / RAYNAL ET ROQUELAURE,,0,,https://www.raynal-roquelaure.fr/contact/,05 65 80 23 00,CAPDENAC,France,2022-05-10T10:31:29+0200,368,1,,,,-1,12700
536,829,R.A.G.T,,0,,,05 65 73 41 00,RODEZ,France,2022-05-09T15:06:51+0200,368,1,,,,-1,12000
537,491,NIJI,,1,CREDIT AGRICOLE,,,RENNES,France,2020-03-25T18:09:35+0100,17,1,,,,-1,35000
538,827,ASB Publishing,,0,,,,,France,2022-04-25T13:32:15+0200,17,1,,,,-1,
539,817,Fédération Française de Hockey,sport,0,"Plus de contacts ici
https://www.ffhockey.org/federation/contact.html",,,,France,2022-04-11T14:49:11+0200,255,1,,,,-1,
540,292,SAS S.C.O. - Monique Ranou,Agroalimentaire,1,"Ex ASI
Caisse d'epargne Languedoc roussillon",www.ranou.fr,0298528383,QUIMPER Cedex 9,France,2018-11-19T15:31:52+0100,71,1,,,,10,29563
541,488,CEENOVATE,,7,"Client fictif portant les contrats CEENOVATE en attendant filialisation de l'activité CEENOVATE
Adresse de facturation = contrats réels",,,,France,2020-03-11T07:31:03+0100,72,4,,,,-1,
542,826,UNICOR,,0,,,,,France,2022-04-19T14:21:54+0200,368,1,,,,-1,
543,825,Conseil général départemental de l'Hérault / CD34,,0,"Appel d'offre 2020 en groupement solidaire avec Trimane. 
Phase d'offre avril 2022
début de mission Q3, 250K, 1 an reconductible 3 fois, AMOA décisionnel / 500h",,0467676767,Montpellier,France,2022-04-15T14:52:29+0200,368,1,,,,-1,34000
544,823,FLORETTE / AGRIAL,,0,,https://www.agrial.com/fr/ouverts-au-dialogue/nous-contacter,,Caen,France,2022-04-14T10:10:08+0200,368,1,,,,-1,14000
545,822,Fédération Française de Roller et de Skateboard,sport,0,"Toutes les autres adresses ici
https://ffroller.fr/contacter-la-ffroller-et-skateboard/",,,,France,2022-04-13T15:19:35+0200,255,1,,,,-1,
546,659,VOIES NAVIGABLES DE FRANCE (VNF),Secteur public,0,,,,,France,2020-12-28T14:49:30+0100,64,1,,,,-1,
547,678,Secrétariat général des ministères économiques et financiers,Secteur public,0,,,,,France,2021-03-02T08:39:14+0100,64,1,,,,12,
548,679,CGDD (Ministère Ecologie),Secteur public,0,,,,,France,2021-03-02T08:44:08+0100,64,1,,,,12,
549,680,École nationale supérieure de la police (ENSP),,0,,,04 72 53 18 50,,France,2021-03-02T08:53:47+0100,64,1,,,,-1,
550,682,Direction générale de la sécurité intérieure (DGSI),Secteur public,0,,,,,France,2021-03-09T08:38:58+0100,64,1,,,,12,
551,689,Direction Générale des Douanes et Droits Indirects (DGDDI),,0,,,,,France,2021-03-15T16:44:13+0100,64,1,,,,-1,
552,519,VITIVISTA,,1,,www.vitivista.com,,Mérignac Cedex,France,2020-06-19T11:46:59+0200,255,1,,,,11,33693
553,587,CENTRE NATIONAL DE LA CINEMATOGRAPHIE (CNC),Secteur public,1,caisse d'Epargne,,,PARIS CEDEX 14,France,2020-09-07T14:30:52+0200,255,1,,,,11,75675
554,575,ETABLISSEMENT LUCIEN,Agroalimentaire,1,CREDIT AGRICOLE,,03 44 12 44 55,BEAUVAIS CEDEX,France,2020-09-07T09:15:05+0200,255,1,,,,11,60007
555,818,Fédération Française d'Haltérophilie Musculation,sport,0,,,,,France,2022-04-11T15:02:02+0200,255,1,,,,-1,
556,819,Fédération Française de Karate,sport,0,,,,,France,2022-04-11T15:23:29+0200,255,1,,,,-1,
557,365,INTER INVEST,,1,caisse d'epargne,,,PARIS,France,2019-06-27T06:23:08+0200,17,1,,,,-1,75017
558,816,OPTEVEN,,0,,,,,France,2022-04-08T11:51:50+0200,368,1,,,,-1,
559,806,HUMANFAB,,0,"PDG est un sport scientist, centre d'entrainement orienté sport de haut niveau / évaluation en mode laboratoire biomécanique. Données analytiques en one shot à la demande. Creuser pour voir si ils font également de l'analyse sur la donnée longitudinale.  Valorisation de la donnée sur le plan statistique. 
60 personnes 1 agence à Paris et 1 agence à Aix, déjà tout en interne avec toutes les approches de recherches. 
collecte de data sport / labelliser et qualifier plus grosse base données en Europe 
Aurait voulu nous vendre de la donnée data sport, aucun intérêt pour Seenovate. 
N'est pas contre nous demander de l'aide si un sprint se présente. Attention ne pas donner de références.",https://www.humanfab.com/home-2/,04 42 66 42 41,Aix-en-Provence,France,2022-04-01T11:02:02+0200,368,1,,,,-1,13100
560,815,Peintures Maestria,,0,,https://www.maestria.fr/fr/,05 61 67 97 40,PAMIERS,France,2022-04-07T16:19:09+0200,368,1,,,,-1,09100
561,814,MONTPELLIER MEDITERANNEE METROPOLE,,0,,https://www.montpellier3m.fr/,04 67 13 60 00,MONTPELLIER,France,2022-04-07T15:05:56+0200,368,1,,,,-1,34961
562,813,CLUB MEDITERRANEE / CLUB MED,,0,,https://www.clubmed.fr/?gclid=ec39269fd96316b6798344d103c66b5b&gclsrc=3p.ds&msclkid=ec39269fd96316b6,,Paris,France,2022-04-07T14:37:43+0200,368,1,,,,-1,75019
563,812,Ligne Vauzelle,Industrie,2,Client apporté par Activ'iT,,,Meaux,France,2022-04-07T09:53:13+0200,255,1,,,,-1,77334
564,768,Olympique de Marseille (OM),sport,0,,,04 84 45 38 00,Marseille,France,2022-02-21T16:29:37+0100,64,1,,,,-1,13012
565,755,RC Strasbourg,sport,0,,,+33 (0)3 88 44 55 00,Strasbourg,France,2022-01-26T09:35:51+0100,64,1,,,,0,67000
566,557,SMOVENGO,,0,"Velib, velos parisiens, Manon Fort contact qui gère les projets digitaux. Regis Beguelin travaille chez eux et est un ancien BR3, il nous a mis en contact. ils sont plutot Microsoft et sont gérés par CGI à Montpellier. Mission cadrage compréhension des besoins choix d'architecture. Nous n'avons pas été retenus car la proposition était trop complexe. Mais l'autre société a mal fait le travail. Nous avons ensuite via SAP fourni une prestation DATA. Nous avons une demo Seetrot grace partiellement à leurs données. ( confidentiel ) le projet n'avance pas.",,,PUTEAUX,France,2020-07-31T07:31:00+0200,368,1,,,,-1,92800
567,78,HARMONIE MUTUELLE,Assurance,1,crédit agricole,,,ANGERS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,49010
568,673,OFFICE NATIONAL D'INFORMATION SUR LES ENSEIGNEMENTS ET LES PROFESSIONS (ONISEP),Secteur public,1,,,01 64 80 35 00,LOGNES,France,2021-01-05T13:41:56+0100,64,1,,,,12,77185
569,809,GROUPAMA MEDITERRANEE,,0,,https://www.groupama.fr/,04 67 15 58 88,Montpellier,France,2022-04-04T15:01:51+0200,368,1,,,,-1,34000
570,808,Gérard Bertrand,,0,Le groupe Gérard Bertrand est le fer de lance d’une viticulture engagée pour un futur meilleur,https://www.gerard-bertrand.com/pages/valeurs-vignerons-languedoc,04 68 45 28 50,Narbonne,France,2022-04-04T14:02:26+0200,368,1,,,,-1,11100
571,807,‌SYSTEMES-2ID,,7,,,,,France,2022-04-01T14:51:39+0200,64,1,,,,-1,
572,468,Provence Rugby,,7,"Collaboration avec le responsable préparation physique 2019 / 2020 dans le cadre de la recherche. monitoring des joueurs. Création d'un interface SAC pour eux, seulement le paiement était nécessaire,  mais le club a refusé. 30€ par mois.  Contrat existant, on a eu des données pour la recherche de thèse mais nous n'avons pas été capables de leur fournir quelque chose en retour. Prendre contact avec le président. On a pas pu publier de données scientifiques, elles ont été mal récoltées. Compte un peu touchy. Président de voyage privée.",,,Aix en Provence,France,2020-01-21T16:42:07+0100,368,1,,,,-1,13090
573,804,ARTERRIS,Agroalimentaire,0,Message envoyé au prospect mars 2022,https://www.arterris.fr/,,Castelnaudary,France,2022-03-31T16:06:13+0200,368,1,,,,-1,11400
574,426,MARIONNAUD LAFAYETTE,Grande distribution,1,Caisse d'Epargne Languedoc,,,Paris 02,France,2019-10-23T17:39:39+0200,78,1,,,,-1,75002
575,210,UGITECH,,2,crédit Agricole,,,UGINE,France,2017-11-13T18:55:56+0100,17,1,,,,-1,73400
576,803,INSTITUT SUPERIEUR DE L'AERONAUTIQUE ET DE L'ESPACE,Secteur public,0,,,,,France,2022-03-30T18:06:04+0200,64,1,,,,12,
577,340,HYDRO (ex SAPA),Industrie,1,"Ex MICROPOLE
ex client Micropole, pb existant dans le parc avec BO Cloud (avant SAC), souscription inexistante chez SAP sans que le client le sache. Le client a demandé a cxl cette partie de toute façon. Puis que de la maintenance PCOE uniquement BO crystal reports ( version ancienne), très compliqué à faire techniquement. Le client est compliqué à avoir et fait de la rétention d'information, ne répond pas toujours dans les délais. A fini par résilier la maintenance puisque ca n'avançait pas. Les clients voulaient un engagement au forfait pour la migration, mais étant risqué et ne connaissant pas bien l'environnement nous avons refusé. Ils ont cherché un autre prestataire sans succès. A voir si l'outils est utilisé pour du pdf ou du reporting. Il est utilisé pour faire des étiquettes pour générer du code barre. Ils ont pris du Power BI depuis 5 ans, demander si besoins d'assistance.  Relancer pour faire un point. Nicolas a travaillé le compte.",hydro.com,04 98 11 20 00,PUGET SUR ARGENS CEDEX,France,2018-12-20T16:08:53+0100,368,1,,,,1,83488
578,738,Agence de Mutualisation des Universités et Etablissements d'enseignement supérieur (AMUE),,0,"Env Sinapses, développement et intégration auprès des universités, besoin d'aide sur le développement. Seenovate n'était pas le profil adapté pour cette mission. Puis relance mars 2022, recrutements internes, pas de visibilités budgétaire, mais bon contact. Relancer en juin.",,04 99 77 30 30,Montpellier,France,2021-12-01T09:37:04+0100,64,1,,,,-1,34000
579,309,CERFRANCE 29,Conseil,1,"Ex ASI
caisse d'epargne",,02 98 52 48 48,QUIMPER CEDEX,France,2018-11-21T18:31:54+0100,71,1,,,,10,29334
580,355,OFFICE DE LA MER,,0,,,,,France,2019-04-26T15:13:30+0200,368,1,,,,-1,
581,393,CCI OCCITANIE,Secteur public,1,,,,Blagnac,France,2019-10-23T17:39:38+0200,368,1,,,,-1,31700
582,436,Pôles des industries Aéronautiques Corses,,1,,,,Ajaccio Cedex 9,France,2019-10-23T17:39:39+0200,368,1,,,,-1,20700
583,672,ECOLE NATIONALE SUPERIEURE DES OFFICIERS DE SAPEURS POMPIERS,Secteur public,0,,,,Aix-en-Provence,France,2021-01-05T09:54:22+0100,368,1,,,,12,13290
584,801,Private sport shop,sport,0,"Vente privée d'articles de sport, Vente avec stocks permanents, et vente privée, ouvert Espagne Italie Autriche Allemagne et prochainement Suisse. 1 DS + 2 BI internes, sous traitance en cas de manque de personnel sur un projet. Plusieurs projets par an.",https://www.privatesportshop.fr/content/4-qui-sommes-nous-,09 70 73 33 22,VENDARGUES,France,2022-03-21T11:05:58+0100,368,1,,,,0,34740
585,802,YNSECT,Industrie,0,,,,EVRY,France,2022-03-21T16:40:21+0100,17,1,,,,1,91058
586,800,Fédération française de tennis de table (FFTT),sport,0,"Organigramme complet

https://www.fftt.com/site/medias/shares_files/organigramme-haut-niveau-3732.pdf",,,,France,2022-03-17T17:06:21+0100,255,1,,,,-1,
587,775,Fédération Française de Handball,sport,0,,,01 56 70 72 72,,France,2022-03-01T11:01:14+0100,64,1,,,,-1,
588,782,Fédération Française de Cyclisme,sport,0,,,,,France,2022-03-14T17:26:19+0100,64,1,,,,-1,
589,784,Fédération Francaise de Golf,sport,0,,,01.41.49.77.00,,France,2022-03-15T15:03:30+0100,64,1,,,,-1,
590,785,Fédération Française de Lutte (FF Lutte),sport,0,"Tous les contacts de l'organisation (DTN...) 
https://www.fflutte.com/federation/direction-technique/",,,,France,2022-03-15T15:44:57+0100,255,1,,,,-1,
591,783,Fédération Française de Danse (FF Danse),sport,0,"Tous les contacts de l'organisation (DTN...)
https://ffdanse.fr/index.php/la-federation/direction-technique",,,,France,2022-03-15T14:40:29+0100,255,1,,,,0,
592,786,Fédération Française de la montagne et de l'escalade (FFME),sport,0,,,,,France,2022-03-16T16:09:28+0100,255,1,,,,-1,
593,787,Fédération Française de Handisport,sport,0,"Toutes les autres adresses mails ici
https://www.handisport.org/comite-directeur-2020-2024/",,,,France,2022-03-16T16:14:34+0100,255,1,,,,-1,
594,788,Fédération Française de Judo (FF Judo),sport,0,,,,,France,2022-03-17T10:37:47+0100,255,1,,,,-1,
595,789,Fédération Française d'aviron (FF Aviron),sport,0,"Organigramme FF Aviron 
architecture des boites mails pour la plus part prénom.nom@ffaviron.com
https://www.ffaviron.fr/medias/downloads/ffaviron-organigramme-fonctionnel-20220106100051.pdf",,,,France,2022-03-17T10:54:28+0100,255,1,,,,-1,
596,790,Fédération Française de Gym (FF Gym),sport,0,"Organigramme FF Gym - architecture boite mail prénom.nom@ffgym.fr
https://www.ffgym.fr/download/6232f0bdfaef16041f8b4569/Organigramme%20FFGym%20-%20Mars%202022.pdf",,,,France,2022-03-17T11:05:00+0100,255,1,,,,-1,
597,791,Fédération Française de Volley-Ball (FFVB),sport,0,"Organigramme et adresses mails 

http://www.ffvb.org/index.php?lvlid=266&dsgtypid=37&artid=958&pos=1",,,,France,2022-03-17T11:10:13+0100,255,1,,,,-1,
598,792,Fédération Française de Canoë Kayak (FFCK),sport,0,"En pièce jointe l'organigramme.

Architecture première lettre prénomn + nom @ffck.org
EX: bdespinose@ffck.org",,,,France,2022-03-17T11:19:57+0100,255,1,,,,-1,
599,793,Fédération Française de Tennis (FFT),sport,0,,,,,France,2022-03-17T11:29:51+0100,255,1,,,,-1,
600,795,Fédération Française de Baseball & Softball (FFBS),sport,0,,,,,France,2022-03-17T11:42:06+0100,255,1,,,,-1,
601,794,Fédération Française de Triathlon (FF Tri),sport,0,,,,,France,2022-03-17T11:40:16+0100,255,1,,,,-1,
602,796,Fédération Française de Basketball (FFBB),sport,0,,,,,France,2022-03-17T11:46:11+0100,255,1,,,,-1,
603,798,Fédération Française d'escrime (FF Escrime),sport,0,,,,,France,2022-03-17T11:52:39+0100,255,1,,,,-1,
604,797,Fédération Française de Boxe (FF Boxe),sport,0,,,,,France,2022-03-17T11:50:21+0100,255,1,,,,-1,
605,799,Mouratoglou Tennis Academy,sport,0,,,,,France,2022-03-17T16:24:12+0100,255,1,,,,-1,
606,312,ANGERS LOIRE HABITAT,Immobilier,1,"Ex ASI

credit agricole",,02 41 23 57 80,Angers Cedex 02,France,2018-11-26T14:33:28+0100,71,1,,,,10,49000
607,748,Olympique Lyonnais,sport,0,,,+33 (4) 81 07 55 00,,France,2022-01-12T09:50:32+0100,64,1,,,,0,
608,762,Eurapharma (Artemis),,2,,,,Le Grand-Quevilly,France,2022-02-02T15:36:38+0100,71,1,,,,-1,76120
609,764,ADISSEO,,1,caisse d'Epargne,,,ANTONY,France,2022-02-03T06:16:58+0100,17,1,,,,-1,92160
610,103,CEREMA,Environnement,1,,,,BRON,France,2016-01-19T16:30:36+0100,12,1,,,,-1,69500
611,780,AGISS FORMATION,Formation,0,,,04 78 85 33 51,,France,2022-03-01T15:04:44+0100,64,1,,,,-1,
612,779,Avenir Santé Formation,Formation,0,,,,,France,2022-03-01T14:47:49+0100,64,1,,,,-1,
613,776,Grenoble INP,Formation,0,,,(0)4 76 57 45 00,,France,2022-03-01T11:33:48+0100,64,1,,,,-1,
614,778,UNASS,Formation,0,,,01 45 65 58 00,,France,2022-03-01T11:53:39+0100,64,1,,,,-1,
615,777,AFNOR Compétences,Formation,0,,,01 41 62 76 22,,France,2022-03-01T11:42:40+0100,64,1,,,,-1,
616,435,PM2S,,1,"Client en procédure de redressement sur 7 ans (2019)
Remboursement suivant échéancier joint",,,Bois-d'Arcy,France,2019-10-23T17:39:39+0200,52,1,,,,-1,78390
617,774,Fédération Française de Rugby,sport,0,,,01 69 63 64 65,,France,2022-03-01T10:45:55+0100,64,1,,,,-1,
618,518,ROUGE GORGE LINGERIE,,0,"2020 : transfert de maintenance de Synergy vers INSEPTI.
BOBJ >  01/04 > PA 4399,92€ / PV 6600€",,,WASQUEHAL,France,2020-06-18T14:34:34+0200,60,1,,,,11,59290
619,741,Préfecture de Police de PARIS (Sous-Direction des Technologies),Secteur public,1,,,,,France,2021-12-06T15:53:42+0100,64,1,,,,12,
620,770,FC METZ,sport,0,,,,,France,2022-02-23T10:08:56+0100,64,1,,,,-1,
621,596,DAMART (DSB),,1,credit agricole,,,ROUBAIX CEDEX,France,2020-09-07T15:28:09+0200,255,1,,,,11,59053
622,752,FC NANTES,sport,0,,,,,France,2022-01-21T09:56:18+0100,64,1,,,,-1,
623,749,Stade rennais,sport,0,,,,RENNES CEDEX,France,2022-01-13T14:28:03+0100,64,1,,,,-1,35039
624,760,FC Girondins de Bordeaux,sport,0,,,0 892 68 34 33,Le Haillan,France,2022-02-02T09:45:21+0100,64,1,,,,-1,33180
625,761,LOSC,sport,0,,,0820.25.26.27,Camphin-en-Pévèle,France,2022-02-02T14:50:42+0100,64,1,,,,-1,59780
626,753,Stade de Reims,sport,0,le dept performance pas joignable par tel,,03 26 09 99 34,,France,2022-01-21T10:07:56+0100,64,1,,,,0,
627,464,AUTORITE DE LA CONCURRENCE,Secteur public,1,,,,PARIS,France,2020-01-05T19:07:14+0100,255,1,,,,-1,75001
628,345,GIE SESAM VITALE,Secteur public,1,"Ex MICROPOLE

credit agricole",,,LE MANS CEDEX 2,France,2019-01-21T18:47:49+0100,71,1,,,,-1,72019
629,766,ATEAMBI,Conseil,1,,,0609500509,Bourg La Reine,France,2022-02-07T15:55:05+0100,299,1,,,,2,92340
630,757,CH Guillaume Régnier,Servies hospitaliers,1,,,,Rennes Cedex 7,France,2022-01-27T10:03:27+0100,71,1,,,,-1,35703
631,767,SDMIS,Secteur public,0,,,04 72 84 37 18,LYON,France,2022-02-09T11:01:41+0100,64,1,,,,-1,69003
632,765,FRANCE TELEVISION,,0,,,,,France,2022-02-07T11:28:06+0100,17,1,,,,-1,
633,469,ORAPI,,2,credit agricole,,,SAINT VULBAS,France,2020-01-22T17:11:38+0100,17,1,,,,-1,01125
634,346,RENNES METROPOLE,Secteur public,0,,,,RENNES,France,2019-02-01T15:53:47+0100,71,1,,,,-1,35031
635,270,PRISMA MEDIA,Média,1,CAISSE D'EPARGNE,,01 73 05 45 45,GENNEVILLIERS CEDEX,France,2018-09-13T16:35:04+0200,17,1,,,,-1,92624
636,493,CENTRE OSCAR LAMBRET,Biomédical,1,caisse d'Epargne,,03 20 29 59 59,LILLE cedex,France,2020-04-15T12:01:14+0200,255,1,,,,11,59020
637,380,Agence des Espaces Verts (AEV),Secteur public,1,CAISSE EPARGNE,,0183653800,PANTIN,France,2019-10-23T17:39:38+0200,255,1,,,,-1,93500
638,407,FINEST INGREDIENTS BAKERY (DGF),Agroalimentaire,1,"Créé en 1986, DGF s’appuie sur l’expertise de ses chefs intégrés et Meilleurs Ouvriers de France pour distribuer en exclusivité les marques DGF, Four A Idées, ainsi que l’ensemble des grandes marques nationales du secteur à plus de 10 000 professionnels de la boulangerie/pâtisserie et de la restauration.

Fort d’un nouveau siège, d’une nouvelle plateforme logistique commune pour les produits secs, frais et surgelés pleinement opérationnelle et d’un nouveau système informatique, DGF réalise aujourd’hui un chiffre d’affaires sous enseigne de 350 millions d’euros au travers de 23 centres de distribution couvrant l’ensemble du territoire français.",,,Chanteloup-les-Vignes,France,2019-10-23T17:39:38+0200,255,1,,,,-1,78570
639,754,Université Paris Dauphine,Secteur public,0,,,,Paris,France,2022-01-25T15:58:47+0100,64,1,,,,12,75016
640,109,TERRES INOVIA,Agroalimentaire,1,,,,THIVERVAL-GRIGNON,France,2016-03-22T14:08:55+0100,255,1,,,,3,78850
641,47,METROPOLE DE DIJON,Secteur public,1,CAISSE D'EPARGNE,,,DIJON,France,2016-01-10T10:16:36+0100,12,1,,,,3,21000
642,440,SDIS 76,Secteur public,1,CREDIT AGRICOLE,,,YVETOT,France,2019-10-23T17:39:39+0200,88,1,,,,-1,76190
643,414,AMAE - ASSU2000,Assurance,1,caisse d'epargne,,01 48 10 15 00,Noisy-le-Sec,France,2019-10-23T17:39:38+0200,255,1,,,,-1,93130
644,443,MICROPORT CRM,Biomédical,1,"conception et  fabrication de solution d'assistance cardiaque.

caisse d'Epargne",,01 46 01 33 33,Clamart,France,2019-10-23T17:39:39+0200,255,1,,,,-1,92140
645,579,AKFED (Aga Khan Fund For Economic Development SA,Services,1,CREDIT AGRICOLE,,,GENEVE,Suisse,2020-09-07T13:35:37+0200,60,1,,,,11,2067
646,384,AXA Liabilities Managers,Assurance,1,caisse d'Epargne,,,PARIS,France,2019-10-23T17:39:38+0200,255,1,,,,-1,75017
